Fecha_Produccion,Turno,Lote_ID,Familia_Preparacion,Producto,Unidades_Producidas,Tiempo_Horneado_Min,Merma_Kg
2026-04-13,Tarde,LOTE-7715,Hojaldres,Croissant,23,48,0.64
2025-11-11,Tarde,LOTE-2366,Masas Quebradas,Pie de limon,43,24,0.86
2026-04-11,Tarde,LOTE-5260,Bizcochos,Tres leches,44,44,2.66
2026-02-09,Mañana,LOTE-9891,Hojaldres,Mil hojas,30,39,2.79
2026-04-26,Mañana,LOTE-1379,Masas Quebradas,Pie de limon,44,37,2.09
2026-05-14,Mañana,LOTE-5449,Bizcochos,Tres leches,27,19,0.53
2026-01-23,Tarde,LOTE-5278,Masas Quebradas,Pie de limon,19,22,1.17
2025-12-19,Mañana,LOTE-3220,Masas Quebradas,Pie de limon,28,40,2.37
2026-05-22,Mañana,LOTE-7670,Masas Quebradas,Tartaleta de fresa,28,46,0.91
2026-01-04,Tarde,LOTE-5259,Masas Quebradas,Tartaleta de fresa,26,42,1.27
2025-08-04,Tarde,LOTE-5015,Masas Quebradas,Tartaleta de fresa,31,31,0.77
2025-12-11,Tarde,LOTE-5267,Masas Quebradas,Tartaleta de fresa,41,25,0.12
2026-03-08,Mañana,LOTE-1763,Bizcochos,Red velvet,50,50,2.1
2025-12-31,Mañana,LOTE-1852,Bizcochos,Red velvet,27,32,1.82
2025-09-16,Mañana,LOTE-2170,Masas Quebradas,Pie de limon,10,24,1.94
2025-09-09,Tarde,LOTE-3430,Hojaldres,Empanada dulce,19,36,1.94
2026-01-07,Mañana,LOTE-9442,Hojaldres,Mil hojas,34,29,0.39
2026-02-26,Mañana,LOTE-9092,Masas Quebradas,Pie de limon,37,52,0.66
2025-07-19,Mañana,LOTE-2026,Hojaldres,Croissant,19,36,0.15
2025-08-05,Tarde,LOTE-1985,Masas Quebradas,Pie de limon,51,22,0.62
2025-11-30,Mañana,LOTE-5240,Hojaldres,Empanada dulce,54,54,0.62
2025-09-08,Mañana,LOTE-2308,Bizcochos,Red velvet,26,50,1.68
2026-05-07,Tarde,LOTE-9939,Masas Quebradas,Pie de limon,29,34,2.09
2026-01-21,Mañana,LOTE-7550,Hojaldres,Mil hojas,22,19,1.34
2026-05-09,Mañana,LOTE-4705,Bizcochos,Red velvet,38,27,0.38
2025-12-15,Tarde,LOTE-8274,Bizcochos,Red velvet,21,28,2.27
2025-08-12,Tarde,LOTE-3549,Masas Quebradas,Tartaleta de fresa,16,32,2.38
2025-09-21,Tarde,LOTE-9585,Hojaldres,Mil hojas,32,51,1.07
2025-08-12,Mañana,LOTE-4745,Hojaldres,Croissant,43,22,1.15
2025-10-05,Mañana,LOTE-2529,Hojaldres,Croissant,31,25,0.91
2025-10-01,Mañana,LOTE-4364,Masas Quebradas,Tartaleta de fresa,39,17,2.07
2025-09-16,Mañana,LOTE-7057,Hojaldres,Empanada dulce,44,53,2.92
2025-11-28,Tarde,LOTE-8789,Hojaldres,Mil hojas,40,22,0.71
2026-03-03,Mañana,LOTE-7956,Hojaldres,Mil hojas,31,33,2.4
2025-06-30,Tarde,LOTE-3373,Bizcochos,Tres leches,48,26,1.46
2025-07-17,Tarde,LOTE-9126,Hojaldres,Croissant,58,42,0.6
2025-08-03,Mañana,LOTE-2101,Bizcochos,Torta de chocolate,16,16,2.97
2026-04-02,Tarde,LOTE-9950,Bizcochos,Tres leches,44,19,1.91
2025-07-20,Tarde,LOTE-8857,Bizcochos,Red velvet,20,27,2.67
2025-10-21,Mañana,LOTE-9159,Masas Quebradas,Pie de limon,48,26,0.35
2025-08-18,Mañana,LOTE-7447,Bizcochos,Torta de chocolate,23,26,1.14
2026-02-18,Mañana,LOTE-8362,Bizcochos,Torta de chocolate,46,54,2.93
2026-04-28,Mañana,LOTE-4992,Bizcochos,Tres leches,12,47,1.98
2026-01-11,Mañana,LOTE-3550,Bizcochos,Tres leches,35,51,1.73
2026-01-24,Mañana,LOTE-8059,Hojaldres,Mil hojas,27,21,1.55
2026-05-30,Tarde,LOTE-4846,Masas Quebradas,Pie de limon,31,44,0.74
2025-07-22,Tarde,LOTE-7866,Hojaldres,Croissant,59,40,0.59
2025-12-03,Mañana,LOTE-3849,Bizcochos,Tres leches,47,17,0.95
2025-09-09,Tarde,LOTE-7844,Hojaldres,Mil hojas,39,27,2.31
2025-11-24,Tarde,LOTE-3999,Bizcochos,Red velvet,20,47,0.59
2026-01-19,Mañana,LOTE-1378,Masas Quebradas,Pie de limon,16,37,1.58
2026-01-30,Tarde,LOTE-9412,Hojaldres,Empanada dulce,31,30,2.01
2025-08-10,Mañana,LOTE-3659,Masas Quebradas,Pie de limon,28,54,2.71
2026-01-19,Mañana,LOTE-7031,Bizcochos,Tres leches,29,44,1.47
2025-09-09,Tarde,LOTE-8720,Bizcochos,Torta de chocolate,38,41,1.27
2025-07-07,Tarde,LOTE-7318,Masas Quebradas,Pie de limon,36,30,1.75
2025-12-19,Mañana,LOTE-8587,Bizcochos,Tres leches,57,26,1.07
2026-04-01,Mañana,LOTE-9207,Hojaldres,Mil hojas,37,21,2.42
2025-11-29,Tarde,LOTE-2408,Masas Quebradas,Pie de limon,35,53,0.51
2026-01-21,Tarde,LOTE-5638,Hojaldres,Croissant,11,21,0.5
2026-01-01,Tarde,LOTE-6215,Bizcochos,Red velvet,30,35,0.38
2026-06-03,Tarde,LOTE-6090,Hojaldres,Empanada dulce,47,47,0.64
2026-02-03,Tarde,LOTE-9483,Hojaldres,Mil hojas,55,45,1.13
2026-01-27,Tarde,LOTE-4089,Bizcochos,Tres leches,36,26,1.15
2026-02-17,Tarde,LOTE-8605,Hojaldres,Empanada dulce,51,37,2.15
2025-07-21,Tarde,LOTE-3932,Hojaldres,Empanada dulce,41,37,2.46
2026-06-16,Mañana,LOTE-7701,Bizcochos,Red velvet,57,33,0.89
2025-09-15,Tarde,LOTE-2575,Masas Quebradas,Pie de limon,60,34,1.11
2025-09-29,Mañana,LOTE-9711,Masas Quebradas,Pie de limon,56,17,2.65
2026-05-05,Mañana,LOTE-3294,Bizcochos,Tres leches,30,24,2.19
2025-09-07,Tarde,LOTE-3444,Masas Quebradas,Pie de limon,40,22,0.26
2025-07-03,Tarde,LOTE-1723,Hojaldres,Empanada dulce,24,24,1.26
2025-09-10,Mañana,LOTE-2078,Masas Quebradas,Pie de limon,27,45,2.66
2026-04-29,Mañana,LOTE-4242,Masas Quebradas,Pie de limon,29,43,2.13
2025-08-08,Mañana,LOTE-8751,Bizcochos,Tres leches,12,40,1.08
2025-07-04,Tarde,LOTE-5565,Hojaldres,Croissant,10,28,2.57
2026-04-08,Mañana,LOTE-6695,Bizcochos,Torta de chocolate,34,55,2.43
2026-06-05,Mañana,LOTE-7446,Masas Quebradas,Pie de limon,41,17,1.66
2026-06-19,Tarde,LOTE-2225,Masas Quebradas,Pie de limon,57,53,2.85
2025-11-26,Mañana,LOTE-1574,Bizcochos,Torta de chocolate,26,18,1.93
2025-10-19,Tarde,LOTE-1686,Masas Quebradas,Pie de limon,13,30,1.96
2025-12-03,Tarde,LOTE-3613,Bizcochos,Red velvet,51,43,0.57
2025-07-05,Tarde,LOTE-2280,Masas Quebradas,Tartaleta de fresa,47,48,1.12
2025-08-14,Tarde,LOTE-6194,Bizcochos,Red velvet,58,34,1.85
2026-06-11,Mañana,LOTE-5517,Hojaldres,Croissant,60,46,2.47
2025-11-07,Mañana,LOTE-3417,Bizcochos,Torta de chocolate,15,37,2.29
2025-12-06,Tarde,LOTE-1337,Bizcochos,Torta de chocolate,23,26,2.69
2026-02-04,Tarde,LOTE-6027,Masas Quebradas,Pie de limon,49,38,0.16
2026-06-12,Mañana,LOTE-6072,Bizcochos,Tres leches,11,38,1.33
2026-02-21,Mañana,LOTE-4641,Bizcochos,Torta de chocolate,35,30,2.45
2026-01-11,Mañana,LOTE-1892,Masas Quebradas,Tartaleta de fresa,13,32,2.48
2025-09-28,Tarde,LOTE-4397,Masas Quebradas,Pie de limon,32,17,2.68
2026-03-18,Tarde,LOTE-9064,Masas Quebradas,Pie de limon,13,25,1.6
2026-04-12,Mañana,LOTE-8308,Hojaldres,Empanada dulce,53,15,0.71
2025-11-28,Tarde,LOTE-3128,Hojaldres,Empanada dulce,43,15,2.96
2025-07-11,Tarde,LOTE-3718,Masas Quebradas,Tartaleta de fresa,37,34,2.48
2025-09-07,Tarde,LOTE-3640,Masas Quebradas,Pie de limon,26,55,2.29
2026-02-08,Tarde,LOTE-1202,Bizcochos,Tres leches,30,46,0.61
2026-06-11,Mañana,LOTE-5072,Hojaldres,Mil hojas,25,41,1.47
2025-07-16,Tarde,LOTE-4029,Bizcochos,Torta de chocolate,40,47,1.62
2025-11-02,Tarde,LOTE-1354,Bizcochos,Red velvet,47,28,1.47
2025-07-11,Tarde,LOTE-3194,Masas Quebradas,Tartaleta de fresa,47,46,0.51
2026-01-02,Mañana,LOTE-4840,Masas Quebradas,Pie de limon,56,34,0.35
2025-08-12,Mañana,LOTE-5987,Bizcochos,Red velvet,12,16,2.27
2025-07-12,Tarde,LOTE-8419,Bizcochos,Tres leches,25,19,2.66
2026-02-06,Tarde,LOTE-1444,Hojaldres,Empanada dulce,29,21,1.51
2026-06-18,Tarde,LOTE-1067,Hojaldres,Empanada dulce,24,16,2.98
2025-07-20,Tarde,LOTE-8530,Masas Quebradas,Tartaleta de fresa,12,24,2.87
2025-12-15,Tarde,LOTE-3934,Bizcochos,Red velvet,23,32,2.87
2026-01-21,Mañana,LOTE-5322,Masas Quebradas,Tartaleta de fresa,31,53,2.63
2026-01-29,Tarde,LOTE-3521,Hojaldres,Mil hojas,14,29,2.25
2025-08-27,Tarde,LOTE-7758,Bizcochos,Tres leches,45,51,2.19
2026-02-17,Tarde,LOTE-9197,Bizcochos,Tres leches,19,52,2.57
2026-02-03,Tarde,LOTE-2142,Hojaldres,Mil hojas,59,54,1.57
2025-11-06,Mañana,LOTE-1255,Hojaldres,Croissant,43,35,0.56
2025-12-03,Tarde,LOTE-8076,Bizcochos,Torta de chocolate,40,29,0.56
2025-09-06,Mañana,LOTE-5849,Masas Quebradas,Tartaleta de fresa,47,38,0.22
2026-05-12,Mañana,LOTE-4752,Bizcochos,Torta de chocolate,42,51,1.91
2026-05-02,Mañana,LOTE-1157,Masas Quebradas,Pie de limon,45,40,0.47
2025-10-26,Tarde,LOTE-3027,Masas Quebradas,Tartaleta de fresa,14,18,1.91
2026-01-31,Tarde,LOTE-5748,Bizcochos,Torta de chocolate,55,33,0.8
2025-12-30,Tarde,LOTE-1725,Hojaldres,Empanada dulce,43,49,2.94
2026-02-24,Mañana,LOTE-7425,Masas Quebradas,Pie de limon,44,47,1.87
2025-10-17,Tarde,LOTE-6609,Bizcochos,Torta de chocolate,52,53,0.74
2025-07-29,Mañana,LOTE-1504,Hojaldres,Mil hojas,45,51,0.25
2025-12-15,Mañana,LOTE-8592,Hojaldres,Empanada dulce,41,49,2.61
2026-04-02,Tarde,LOTE-5011,Bizcochos,Red velvet,59,48,1.65
2026-01-07,Mañana,LOTE-4020,Hojaldres,Empanada dulce,45,27,2.94
2025-11-20,Tarde,LOTE-1653,Masas Quebradas,Pie de limon,22,24,1.19
2025-12-31,Mañana,LOTE-4333,Hojaldres,Croissant,33,49,1.77
2025-09-24,Tarde,LOTE-9160,Bizcochos,Tres leches,18,39,1.9
2026-05-30,Tarde,LOTE-6476,Hojaldres,Croissant,12,43,0.43
2025-10-08,Tarde,LOTE-5321,Bizcochos,Tres leches,47,41,0.18
2025-09-25,Mañana,LOTE-6791,Masas Quebradas,Pie de limon,50,43,1.08
2025-11-07,Mañana,LOTE-5489,Hojaldres,Empanada dulce,23,30,2.97
2025-11-17,Mañana,LOTE-2222,Hojaldres,Empanada dulce,26,50,2.65
2025-12-19,Mañana,LOTE-4565,Hojaldres,Mil hojas,47,30,2.3
2026-04-19,Mañana,LOTE-3076,Hojaldres,Croissant,41,54,0.49
2025-06-29,Tarde,LOTE-2802,Masas Quebradas,Pie de limon,33,43,2.83
2026-04-25,Mañana,LOTE-8286,Hojaldres,Mil hojas,13,32,1.51
2025-10-09,Mañana,LOTE-2402,Masas Quebradas,Pie de limon,33,42,2.12
2026-05-14,Mañana,LOTE-6594,Bizcochos,Tres leches,55,45,0.39
2026-01-02,Mañana,LOTE-3472,Bizcochos,Torta de chocolate,58,50,1.31
2025-10-04,Mañana,LOTE-5494,Bizcochos,Torta de chocolate,24,44,0.23
2026-02-01,Mañana,LOTE-5397,Bizcochos,Torta de chocolate,46,49,0.16
2025-11-27,Tarde,LOTE-7961,Masas Quebradas,Tartaleta de fresa,55,34,2.26
2025-11-08,Tarde,LOTE-8644,Bizcochos,Red velvet,39,29,2.29
2025-12-21,Tarde,LOTE-2045,Bizcochos,Tres leches,53,46,1.12
2025-11-14,Tarde,LOTE-7887,Hojaldres,Mil hojas,38,40,0.63
2026-02-02,Tarde,LOTE-6568,Bizcochos,Red velvet,34,24,0.69
2026-04-23,Tarde,LOTE-7144,Bizcochos,Torta de chocolate,28,35,2.59
2026-02-17,Mañana,LOTE-7901,Bizcochos,Red velvet,51,42,0.69
2025-11-19,Tarde,LOTE-1407,Bizcochos,Torta de chocolate,31,54,2.84
2025-12-09,Tarde,LOTE-1963,Masas Quebradas,Pie de limon,46,32,2.34
2025-11-10,Tarde,LOTE-8050,Masas Quebradas,Pie de limon,29,52,1.46
2025-11-24,Mañana,LOTE-4438,Hojaldres,Empanada dulce,36,17,1.74
2025-08-25,Tarde,LOTE-4327,Bizcochos,Torta de chocolate,34,47,0.46
2025-10-22,Mañana,LOTE-8114,Bizcochos,Red velvet,31,39,1.27
2026-01-19,Tarde,LOTE-1855,Hojaldres,Croissant,38,53,0.18
2025-09-30,Mañana,LOTE-9860,Masas Quebradas,Pie de limon,60,40,0.12
2026-02-14,Mañana,LOTE-4598,Hojaldres,Croissant,21,31,1.69
2026-02-06,Tarde,LOTE-3116,Masas Quebradas,Pie de limon,52,34,0.75
2026-06-11,Mañana,LOTE-9175,Masas Quebradas,Pie de limon,40,44,1.64
2025-11-03,Tarde,LOTE-1249,Hojaldres,Croissant,15,53,0.48
2025-10-05,Tarde,LOTE-3254,Hojaldres,Empanada dulce,22,43,0.95
2026-04-19,Tarde,LOTE-5667,Hojaldres,Croissant,51,44,0.37
2026-03-26,Tarde,LOTE-5653,Masas Quebradas,Tartaleta de fresa,36,23,2.96
2026-01-14,Mañana,LOTE-5379,Masas Quebradas,Pie de limon,43,28,1.16
2025-07-12,Tarde,LOTE-7684,Hojaldres,Empanada dulce,54,39,1.58
2025-06-21,Tarde,LOTE-9847,Masas Quebradas,Pie de limon,29,26,2.91
2025-07-12,Tarde,LOTE-6987,Masas Quebradas,Pie de limon,34,55,0.29
2025-09-24,Mañana,LOTE-8584,Masas Quebradas,Tartaleta de fresa,46,47,2.23
2026-03-03,Mañana,LOTE-3428,Masas Quebradas,Pie de limon,23,26,2.99
2025-11-25,Tarde,LOTE-2526,Masas Quebradas,Pie de limon,18,34,1.02
2025-09-14,Tarde,LOTE-6447,Bizcochos,Torta de chocolate,22,48,2.03
2026-02-05,Mañana,LOTE-3918,Masas Quebradas,Tartaleta de fresa,36,33,1.99
2026-02-01,Tarde,LOTE-5648,Bizcochos,Red velvet,58,34,2.23
2026-01-01,Mañana,LOTE-3184,Bizcochos,Torta de chocolate,30,17,1.02
2025-08-22,Tarde,LOTE-5340,Bizcochos,Red velvet,20,36,0.24
2026-01-30,Mañana,LOTE-4529,Masas Quebradas,Tartaleta de fresa,13,29,0.32
2025-11-05,Tarde,LOTE-9454,Bizcochos,Tres leches,10,25,0.3
2026-06-05,Tarde,LOTE-1531,Hojaldres,Empanada dulce,25,18,0.26
2025-09-25,Mañana,LOTE-9403,Hojaldres,Mil hojas,11,51,0.73
2025-08-25,Tarde,LOTE-7412,Hojaldres,Empanada dulce,13,23,1.0
2025-07-18,Tarde,LOTE-9966,Bizcochos,Tres leches,16,51,2.65
2025-11-24,Mañana,LOTE-4328,Hojaldres,Mil hojas,15,27,1.06
2025-08-16,Mañana,LOTE-2602,Masas Quebradas,Pie de limon,26,55,2.0
2026-03-03,Tarde,LOTE-8672,Masas Quebradas,Pie de limon,13,23,0.97
2025-06-27,Tarde,LOTE-4680,Hojaldres,Mil hojas,55,29,0.5
2026-01-15,Mañana,LOTE-7437,Masas Quebradas,Pie de limon,42,39,1.46
2026-01-25,Tarde,LOTE-5806,Bizcochos,Torta de chocolate,59,31,1.18
2025-07-20,Mañana,LOTE-5490,Hojaldres,Croissant,17,37,1.06
2025-12-14,Mañana,LOTE-6151,Bizcochos,Torta de chocolate,15,47,2.16
2025-06-23,Tarde,LOTE-3681,Masas Quebradas,Pie de limon,12,21,0.18
2026-03-06,Tarde,LOTE-1408,Bizcochos,Torta de chocolate,49,28,0.17
2025-08-13,Tarde,LOTE-3526,Bizcochos,Tres leches,37,54,0.99
2025-06-27,Mañana,LOTE-5111,Masas Quebradas,Pie de limon,54,18,2.12
2026-03-26,Mañana,LOTE-2355,Hojaldres,Mil hojas,34,49,1.72
2025-07-31,Tarde,LOTE-8306,Hojaldres,Mil hojas,15,37,2.82
2025-10-14,Tarde,LOTE-7364,Hojaldres,Croissant,45,38,1.3
2026-01-23,Mañana,LOTE-6307,Masas Quebradas,Tartaleta de fresa,58,19,2.68
2026-03-12,Tarde,LOTE-1881,Bizcochos,Tres leches,46,49,1.82
2026-06-17,Mañana,LOTE-8081,Masas Quebradas,Pie de limon,36,53,1.83
2026-03-12,Mañana,LOTE-3704,Hojaldres,Mil hojas,25,24,0.77
2025-09-21,Tarde,LOTE-7912,Bizcochos,Torta de chocolate,25,51,1.88
2026-04-22,Tarde,LOTE-9518,Bizcochos,Red velvet,31,32,2.87
2025-08-02,Mañana,LOTE-9488,Hojaldres,Croissant,52,23,0.21
2025-10-09,Mañana,LOTE-4164,Masas Quebradas,Pie de limon,59,24,1.81
2026-05-15,Tarde,LOTE-9737,Hojaldres,Empanada dulce,29,48,0.43
2026-03-14,Tarde,LOTE-4774,Masas Quebradas,Pie de limon,46,52,2.51
2025-09-04,Mañana,LOTE-5673,Masas Quebradas,Tartaleta de fresa,12,29,1.45
2026-03-29,Tarde,LOTE-4916,Masas Quebradas,Pie de limon,32,33,2.16
2026-01-25,Tarde,LOTE-2911,Bizcochos,Tres leches,34,52,0.97
2025-08-03,Mañana,LOTE-4522,Hojaldres,Mil hojas,38,39,2.72
2026-01-05,Mañana,LOTE-9395,Hojaldres,Mil hojas,43,48,1.65
2025-10-21,Tarde,LOTE-3300,Masas Quebradas,Pie de limon,11,16,0.88
2026-05-11,Tarde,LOTE-7270,Masas Quebradas,Tartaleta de fresa,41,51,2.76
2025-09-29,Mañana,LOTE-8828,Masas Quebradas,Tartaleta de fresa,26,45,0.17
2026-04-01,Tarde,LOTE-4270,Bizcochos,Red velvet,30,25,2.73
2025-12-22,Mañana,LOTE-6363,Bizcochos,Torta de chocolate,32,31,2.84
2025-12-15,Mañana,LOTE-5993,Bizcochos,Torta de chocolate,16,54,1.61
2025-09-07,Tarde,LOTE-6485,Hojaldres,Empanada dulce,34,20,0.48
2025-09-12,Tarde,LOTE-8384,Hojaldres,Empanada dulce,48,41,0.56
2026-01-26,Mañana,LOTE-4979,Bizcochos,Tres leches,47,49,2.11
2026-06-08,Tarde,LOTE-5294,Masas Quebradas,Tartaleta de fresa,13,23,2.1
2025-12-22,Tarde,LOTE-2727,Bizcochos,Red velvet,17,22,2.44
2025-08-05,Mañana,LOTE-1317,Bizcochos,Red velvet,31,20,2.04
2025-06-25,Tarde,LOTE-6563,Bizcochos,Red velvet,30,15,2.58
2026-01-08,Mañana,LOTE-1905,Bizcochos,Red velvet,21,35,0.16
2026-05-30,Mañana,LOTE-6801,Bizcochos,Red velvet,25,18,1.02
2025-10-28,Tarde,LOTE-1562,Hojaldres,Mil hojas,24,53,1.69
2026-04-05,Tarde,LOTE-7454,Hojaldres,Empanada dulce,53,28,0.65
2025-08-24,Mañana,LOTE-7080,Bizcochos,Tres leches,60,16,2.98
2026-03-13,Tarde,LOTE-7561,Hojaldres,Mil hojas,34,38,2.67
2025-12-01,Mañana,LOTE-6844,Hojaldres,Mil hojas,41,35,1.96
2026-05-03,Tarde,LOTE-6223,Hojaldres,Empanada dulce,48,38,1.53
2026-06-03,Tarde,LOTE-1389,Bizcochos,Red velvet,21,52,2.45
2025-11-06,Mañana,LOTE-3214,Masas Quebradas,Pie de limon,23,38,0.51
2026-06-06,Mañana,LOTE-8938,Bizcochos,Tres leches,36,19,2.71
2026-03-13,Tarde,LOTE-1706,Hojaldres,Empanada dulce,55,18,0.36
2026-06-04,Mañana,LOTE-7894,Bizcochos,Tres leches,26,26,1.11
2026-06-17,Tarde,LOTE-4805,Bizcochos,Torta de chocolate,29,50,1.6
2025-08-25,Tarde,LOTE-1562,Masas Quebradas,Tartaleta de fresa,42,51,0.68
2026-03-10,Mañana,LOTE-8233,Hojaldres,Empanada dulce,14,29,1.26
2026-05-06,Tarde,LOTE-2705,Masas Quebradas,Tartaleta de fresa,44,31,0.19
2026-05-07,Tarde,LOTE-8604,Masas Quebradas,Tartaleta de fresa,15,42,0.43
2026-01-24,Mañana,LOTE-9236,Masas Quebradas,Tartaleta de fresa,17,25,1.92
2025-12-17,Mañana,LOTE-9328,Hojaldres,Empanada dulce,33,46,0.96
2026-02-01,Tarde,LOTE-7323,Hojaldres,Empanada dulce,24,34,0.92
2025-09-05,Tarde,LOTE-7996,Bizcochos,Tres leches,58,18,1.15
2025-10-11,Tarde,LOTE-2959,Masas Quebradas,Tartaleta de fresa,11,47,1.54
2025-12-17,Mañana,LOTE-9238,Masas Quebradas,Tartaleta de fresa,17,18,2.79
2025-10-21,Mañana,LOTE-5199,Bizcochos,Torta de chocolate,30,55,1.39
2025-08-10,Tarde,LOTE-3691,Masas Quebradas,Tartaleta de fresa,26,55,1.11
2025-08-04,Mañana,LOTE-3678,Hojaldres,Croissant,29,39,2.2
2026-03-11,Tarde,LOTE-7592,Masas Quebradas,Pie de limon,31,34,2.35
2025-12-26,Tarde,LOTE-3798,Masas Quebradas,Pie de limon,42,54,0.69
2025-08-31,Mañana,LOTE-8439,Hojaldres,Empanada dulce,48,55,1.94
2025-07-15,Tarde,LOTE-6770,Masas Quebradas,Pie de limon,14,36,1.34
2025-11-29,Mañana,LOTE-2755,Bizcochos,Torta de chocolate,23,35,1.29
2026-02-02,Mañana,LOTE-4434,Masas Quebradas,Tartaleta de fresa,59,18,1.57
2026-01-02,Tarde,LOTE-2786,Hojaldres,Mil hojas,31,32,1.65
2025-06-21,Tarde,LOTE-7594,Masas Quebradas,Tartaleta de fresa,49,35,1.71
2025-08-07,Mañana,LOTE-3539,Hojaldres,Croissant,10,54,1.58
2025-11-05,Tarde,LOTE-2584,Masas Quebradas,Tartaleta de fresa,35,46,1.82
2025-07-09,Mañana,LOTE-2812,Masas Quebradas,Tartaleta de fresa,52,49,0.99
2026-05-18,Tarde,LOTE-2106,Hojaldres,Empanada dulce,17,48,2.12
2025-07-01,Mañana,LOTE-3533,Hojaldres,Croissant,20,43,0.62
2026-04-22,Mañana,LOTE-6689,Bizcochos,Torta de chocolate,39,31,1.13
2026-05-06,Tarde,LOTE-8173,Masas Quebradas,Tartaleta de fresa,27,22,0.36
2025-08-09,Tarde,LOTE-8381,Masas Quebradas,Tartaleta de fresa,36,24,0.29
2025-08-14,Mañana,LOTE-9736,Masas Quebradas,Pie de limon,47,51,2.36
2026-03-29,Mañana,LOTE-7689,Masas Quebradas,Pie de limon,46,24,1.88
2026-03-02,Mañana,LOTE-1980,Masas Quebradas,Pie de limon,50,31,1.79
2026-03-17,Tarde,LOTE-4866,Masas Quebradas,Pie de limon,16,51,1.56
2025-08-14,Mañana,LOTE-4813,Bizcochos,Tres leches,55,29,0.22
2026-01-25,Mañana,LOTE-4285,Masas Quebradas,Tartaleta de fresa,57,17,1.99
2026-05-27,Mañana,LOTE-3456,Hojaldres,Croissant,32,55,1.48
2025-07-04,Mañana,LOTE-7226,Masas Quebradas,Pie de limon,31,19,1.53
2026-02-25,Tarde,LOTE-3275,Masas Quebradas,Pie de limon,56,36,1.09
2026-03-21,Tarde,LOTE-6216,Bizcochos,Torta de chocolate,54,49,0.29
2025-10-30,Tarde,LOTE-6082,Masas Quebradas,Tartaleta de fresa,22,23,1.8
2026-06-04,Tarde,LOTE-4854,Masas Quebradas,Tartaleta de fresa,15,32,1.4
2025-11-16,Mañana,LOTE-9520,Hojaldres,Mil hojas,60,18,2.47
2025-11-12,Mañana,LOTE-6540,Bizcochos,Red velvet,54,47,0.72
2026-06-10,Tarde,LOTE-8812,Bizcochos,Torta de chocolate,12,18,2.07
2025-07-11,Tarde,LOTE-1991,Masas Quebradas,Pie de limon,25,42,0.8
2026-02-09,Tarde,LOTE-9374,Masas Quebradas,Tartaleta de fresa,33,33,1.27
2025-12-10,Tarde,LOTE-2609,Hojaldres,Croissant,38,48,0.41
2025-08-13,Tarde,LOTE-3106,Masas Quebradas,Tartaleta de fresa,44,50,2.23
2025-12-22,Tarde,LOTE-9613,Hojaldres,Mil hojas,54,54,2.8
2026-06-18,Tarde,LOTE-9971,Hojaldres,Croissant,29,16,0.72
2025-12-01,Mañana,LOTE-1891,Masas Quebradas,Tartaleta de fresa,60,20,1.59
2025-06-30,Tarde,LOTE-2158,Bizcochos,Red velvet,15,27,0.89
2025-06-21,Tarde,LOTE-9374,Hojaldres,Croissant,37,30,0.61
2026-05-16,Tarde,LOTE-6786,Hojaldres,Empanada dulce,50,53,0.95
2025-10-02,Tarde,LOTE-2636,Hojaldres,Croissant,31,30,1.72
2026-05-05,Tarde,LOTE-4106,Masas Quebradas,Tartaleta de fresa,39,49,1.72
2025-12-17,Tarde,LOTE-7769,Bizcochos,Red velvet,59,46,2.1
2026-02-14,Tarde,LOTE-1598,Masas Quebradas,Pie de limon,13,50,0.98
2026-02-08,Mañana,LOTE-9877,Hojaldres,Empanada dulce,46,44,2.38
2025-10-02,Tarde,LOTE-5431,Masas Quebradas,Tartaleta de fresa,35,30,1.96
2026-05-19,Mañana,LOTE-5062,Hojaldres,Mil hojas,35,24,0.31
2026-06-07,Tarde,LOTE-5427,Bizcochos,Tres leches,42,55,2.83
2026-02-07,Tarde,LOTE-9937,Masas Quebradas,Tartaleta de fresa,37,49,1.64
2025-11-05,Tarde,LOTE-9556,Masas Quebradas,Pie de limon,15,55,2.42
2025-07-31,Tarde,LOTE-3289,Hojaldres,Mil hojas,41,39,0.6
2025-10-27,Tarde,LOTE-8382,Hojaldres,Croissant,58,44,0.69
2026-04-03,Mañana,LOTE-6810,Masas Quebradas,Pie de limon,49,46,1.43
2026-04-20,Mañana,LOTE-1817,Bizcochos,Tres leches,50,23,0.43
2025-11-05,Mañana,LOTE-4034,Masas Quebradas,Pie de limon,22,41,0.14
2026-04-05,Mañana,LOTE-3314,Bizcochos,Tres leches,39,51,0.92
2026-02-11,Mañana,LOTE-2601,Masas Quebradas,Pie de limon,16,36,1.04
2025-08-01,Tarde,LOTE-4459,Hojaldres,Empanada dulce,34,34,1.49
2026-03-11,Tarde,LOTE-8584,Hojaldres,Croissant,17,37,0.17
2026-01-01,Tarde,LOTE-2264,Bizcochos,Torta de chocolate,54,44,1.44
2026-03-06,Mañana,LOTE-7377,Masas Quebradas,Tartaleta de fresa,13,37,1.55
2025-07-08,Mañana,LOTE-6972,Bizcochos,Torta de chocolate,37,43,0.5
2025-07-02,Mañana,LOTE-8472,Bizcochos,Tres leches,28,15,1.58
2025-09-26,Tarde,LOTE-9701,Hojaldres,Croissant,42,51,0.98
2026-02-09,Tarde,LOTE-7140,Bizcochos,Torta de chocolate,38,27,0.41
2026-05-26,Mañana,LOTE-8865,Bizcochos,Torta de chocolate,29,31,2.57
